date,lat,lon,risk_score,salinity_1ppt,salinity_4ppt,confidence,nearest_station_id,nearest_station_distance_km
2010-10-28,9.299999999999997,104.5,100.0,1.0,1.0,0.5,CM01,73.36923674129426
2010-10-28,9.299999999999997,104.6,100.0,1.0,1.0,0.5,CM01,62.48619767596797
2010-10-28,9.299999999999997,104.69999999999999,100.0,1.0,1.0,0.5,CM01,51.695501738547634
2010-10-28,9.299999999999997,104.79999999999998,100.0,1.0,1.0,0.5,CM01,41.07000000000229
2010-10-28,9.299999999999997,104.89999999999998,100.0,1.0,1.0,0.5,CM01,30.781242664976467
2010-10-28,9.299999999999997,104.99999999999997,100.0,1.0,1.0,0.5735519257869166,CM01,21.322403710654168
2010-10-28,9.299999999999997,105.09999999999997,100.0,1.0,1.0,0.7113999999999713,CM01,14.430000000001437
2010-10-28,9.299999999999997,105.19999999999996,100.0,1.0,1.0,0.711400000000044,CM01,14.429999999997797
2010-10-28,9.299999999999997,105.29999999999995,100.0,1.0,1.0,0.5735519257870645,CM01,21.322403710646775
2010-10-28,9.299999999999997,105.39999999999995,100.0,1.0,1.0,0.5,CM01,30.781242664967934
2010-10-28,9.299999999999997,105.49999999999994,100.0,1.0,1.0,0.5110957148887723,BL01,24.445214255561385
2010-10-28,9.299999999999997,105.59999999999994,100.0,1.0,1.0,0.7326766003506756,BL01,13.36616998246622
2010-10-28,9.299999999999997,105.69999999999993,100.0,1.0,1.0,0.9503592908993734,BL01,2.482035455031327
2010-10-28,9.299999999999997,105.79999999999993,100.0,1.0,1.0,0.821017877987933,BL01,8.94910610060335
2010-10-28,9.299999999999997,105.89999999999992,100.0,1.0,1.0,0.5997838084236713,BL01,20.01080957881643
2010-10-28,9.299999999999997,105.99999999999991,100.0,1.0,1.0,0.5,ST02,29.86704538451115
2010-10-28,9.299999999999997,106.09999999999991,100.0,1.0,1.0,0.5428740217400697,ST02,22.856298912996515
2010-10-28,9.299999999999997,106.1999999999999,100.0,1.0,1.0,0.6003999999999927,ST02,19.980000000000363
2010-10-28,9.299999999999997,106.2999999999999,100.0,1.0,1.0,0.5428740217402841,ST02,22.856298912985793
2010-10-28,9.299999999999997,106.39999999999989,100.0,1.0,1.0,0.5,ST02,29.86704538449473
2010-10-28,9.299999999999997,106.49999999999989,100.0,1.0,1.0,0.5,ST02,38.83413961965879
2010-10-28,9.399999999999997,104.5,100.0,1.0,1.0,0.5,CM01,76.17059078148256
2010-10-28,9.399999999999997,104.6,100.0,1.0,1.0,0.5,CM01,65.75286229511335
2010-10-28,9.399999999999997,104.69999999999999,100.0,1.0,1.0,0.5,CM01,55.59981025147634
2010-10-28,9.399999999999997,104.79999999999998,100.0,1.0,1.0,0.5,CM01,45.8874590710815
2010-10-28,9.399999999999997,104.89999999999998,100.0,1.0,1.0,0.5,CM01,36.964833287871855
2010-10-28,9.399999999999997,104.99999999999997,100.0,1.0,1.0,0.5,CM01,29.556029841643316
2010-10-28,9.399999999999997,105.09999999999997,100.0,1.0,1.0,0.5,CM01,25.042741463346886
2010-10-28,9.399999999999997,105.19999999999996,100.0,1.0,1.0,0.5,CM01,25.042741463344786
2010-10-28,9.399999999999997,105.29999999999995,100.0,1.0,1.0,0.5,CM01,29.556029841637987
2010-10-28,9.399999999999997,105.39999999999995,100.0,1.0,1.0,0.5,CM01,36.96483328786475
2010-10-28,9.399999999999997,105.49999999999994,100.0,1.0,1.0,0.5,BL01,27.302390005277847
2010-10-28,9.399999999999997,105.59999999999994,100.0,1.0,1.0,0.6386101827664896,BL01,18.069490861675522
2010-10-28,9.399999999999997,105.69999999999993,100.0,1.0,1.0,0.7517964544975018,BL01,12.410177275124909
2010-10-28,9.399999999999997,105.79999999999993,100.0,1.0,1.0,0.6980473547061724,BL01,15.09763226469138
2010-10-28,9.399999999999997,105.89999999999992,100.0,1.0,1.0,0.5316904869641679,BL01,23.415475651791606
2010-10-28,9.399999999999997,105.99999999999991,100.0,1.0,1.0,0.551032785161343,ST01,22.44836074193285
2010-10-28,9.399999999999997,106.09999999999991,100.0,1.0,1.0,0.7157012838578138,ST02,14.214935807109304
2010-10-28,9.399999999999997,106.1999999999999,100.0,1.0,1.0,0.8223999999999919,ST02,8.880000000000402
2010-10-28,9.399999999999997,106.2999999999999,100.0,1.0,1.0,0.7157012838581588,ST02,14.214935807092061
2010-10-28,9.399999999999997,106.39999999999989,100.0,1.0,1.0,0.5217973651266816,ST02,23.91013174366592
2010-10-28,9.399999999999997,106.49999999999989,100.0,1.0,1.0,0.5,ST02,34.46366782568486
2010-10-28,9.499999999999996,104.5,100.0,1.0,1.0,0.5,CM01,80.41948084885941
2010-10-28,9.499999999999996,104.6,100.0,1.0,1.0,0.5,CM01,70.63124591850357
2010-10-28,9.499999999999996,104.69999999999999,100.0,1.0,1.0,0.5,CM01,61.29170335371798
2010-10-28,9.499999999999996,104.79999999999998,100.0,1.0,1.0,0.5,CM01,52.640221314126045
2010-10-28,9.499999999999996,104.89999999999998,100.0,1.0,1.0,0.5,CM01,45.074747919429896
2010-10-28,9.499999999999996,104.99999999999997,100.0,1.0,1.0,0.5,CM01,39.22872544450176
2010-10-28,9.499999999999996,105.09999999999997,100.0,1.0,1.0,0.5,CM01,35.95097912435798
2010-10-28,9.499999999999996,105.19999999999996,100.0,1.0,1.0,0.5,CM01,35.95097912435652
2010-10-28,9.499999999999996,105.29999999999995,100.0,1.0,1.0,0.5,CM01,39.228725444497755
2010-10-28,9.499999999999996,105.39999999999995,100.0,1.0,1.0,0.5,BL01,42.485603443994776
2010-10-28,9.499999999999996,105.49999999999994,100.0,1.0,1.0,0.5,BL01,33.75933204315939
2010-10-28,9.499999999999996,105.59999999999994,100.0,1.0,1.0,0.5,BL01,26.84731830183729
2010-10-28,9.499999999999996,105.69999999999993,100.0,1.0,1.0,0.5316904869640082,BL01,23.415475651799586
2010-10-28,9.499999999999996,105.79999999999993,100.0,1.0,1.0,0.5621475591022416,ST01,21.892622044887926
2010-10-28,9.499999999999996,105.89999999999992,100.0,1.0,1.0,0.7290144653306061,ST01,13.549276733469695
2010-10-28,9.499999999999996,105.99999999999991,100.0,1.0,1.0,0.7682251955022327,ST01,11.588740224888367
2010-10-28,9.499999999999996,106.09999999999991,100.0,1.0,1.0,0.7736035335962779,ST02,11.319823320186105
2010-10-28,9.499999999999996,106.1999999999999,100.0,1.0,1.0,0.9556000000000089,ST02,2.2199999999995583
2010-10-28,9.499999999999996,106.2999999999999,100.0,1.0,1.0,0.773603533596711,ST02,11.319823320164451
2010-10-28,9.499999999999996,106.39999999999989,100.0,1.0,1.0,0.5537855224224784,ST02,22.310723878876086
2010-10-28,9.499999999999996,106.49999999999989,100.0,1.0,1.0,0.5,ST02,33.37391795997492
2010-10-28,9.599999999999996,104.5,100.0,1.0,1.0,0.5,KG01,78.84126140543422
2010-10-28,9.599999999999996,104.6,100.0,1.0,1.0,0.5,KG01,70.07081061326524
2010-10-28,9.599999999999996,104.69999999999999,100.0,1.0,1.0,0.5,KG01,62.05088637562019
2010-10-28,9.599999999999996,104.79999999999998,100.0,1.0,1.0,0.5,KG01,55.11013064764175
2010-10-28,9.599999999999996,104.89999999999998,100.0,1.0,1.0,0.5,KG01,49.70272125346992
2010-10-28,9.599999999999996,104.99999999999997,100.0,1.0,1.0,0.5,KG01,46.368248834737
2010-10-28,9.599999999999996,105.09999999999997,100.0,1.0,1.0,0.5,KG01,45.56411416893805
2010-10-28,9.599999999999996,105.19999999999996,100.0,1.0,1.0,0.5,CM01,46.94919488127466
2010-10-28,9.599999999999996,105.29999999999995,100.0,1.0,1.0,0.5,CM01,49.50400892856833
2010-10-28,9.599999999999996,105.39999999999995,100.0,1.0,1.0,0.5,BL01,49.454206090082685
2010-10-28,9.599999999999996,105.49999999999994,100.0,1.0,1.0,0.5,BL01,42.19460273542433
2010-10-28,9.599999999999996,105.59999999999994,100.0,1.0,1.0,0.5,BL01,36.898109707682295
2010-10-28,9.599999999999996,105.69999999999993,100.0,1.0,1.0,0.5,ST01,29.970000000007445
2010-10-28,9.599999999999996,105.79999999999993,100.0,1.0,1.0,0.6225999999998384,ST01,18.870000000008076
2010-10-28,9.599999999999996,105.89999999999992,100.0,1.0,1.0,0.8445999999998258,ST01,7.770000000008707
2010-10-28,9.599999999999996,105.99999999999991,100.0,1.0,1.0,0.9334000000001867,ST01,3.3299999999906618
2010-10-28,9.599999999999996,106.09999999999991,100.0,1.0,1.0,0.7114000000001994,ST01,14.42999999999003
2010-10-28,9.599999999999996,106.1999999999999,100.0,1.0,1.0,0.7336000000000096,ST02,13.319999999999519
2010-10-28,9.599999999999996,106.2999999999999,100.0,1.0,1.0,0.6532249143899014,ST02,17.33875428050493
2010-10-28,9.599999999999996,106.39999999999989,100.0,1.0,1.0,0.5,ST02,25.88942641310234
2010-10-28,9.599999999999996,106.49999999999989,100.0,1.0,1.0,0.5,ST02,35.865197615503604
2010-10-28,9.699999999999996,104.5,100.0,1.0,1.0,0.5,KG01,72.99885273071082
2010-10-28,9.699999999999996,104.6,100.0,1.0,1.0,0.5,KG01,63.425598144598354
2010-10-28,9.699999999999996,104.69999999999999,100.0,1.0,1.0,0.5,KG01,54.43528726846329
2010-10-28,9.699999999999996,104.79999999999998,100.0,1.0,1.0,0.5,KG01,46.368248834737514
2010-10-28,9.699999999999996,104.89999999999998,100.0,1.0,1.0,0.5,KG01,39.790055290237085
2010-10-28,9.699999999999996,104.99999999999997,100.0,1.0,1.0,0.5,KG01,35.53733951775349
2010-10-28,9.699999999999996,105.09999999999997,100.0,1.0,1.0,0.5,KG01,34.48153853876035
2010-10-28,9.699999999999996,105.19999999999996,100.0,1.0,1.0,0.5,KG01,36.89810970767904
2010-10-28,9.699999999999996,105.29999999999995,100.0,1.0,1.0,0.5,KG01,42.194602735418584
2010-10-28,9.699999999999996,105.39999999999995,100.0,1.0,1.0,0.5,CT02,41.665680121658674
2010-10-28,9.699999999999996,105.49999999999994,100.0,1.0,1.0,0.5,CT02,35.25888398688001
2010-10-28,9.699999999999996,105.59999999999994,100.0,1.0,1.0,0.5,CT02,31.57164709038976
2010-10-28,9.699999999999996,105.69999999999993,100.0,1.0,1.0,0.5,CT02,31.571647090386985
2010-10-28,9.699999999999996,105.79999999999993,100.0,1.0,1.0,0.5621475591022496,ST01,21.892622044887524
2010-10-28,9.699999999999996,105.89999999999992,100.0,1.0,1.0,0.729014465330619,ST01,13.549276733469048
2010-10-28,9.699999999999996,105.99999999999991,100.0,1.0,1.0,0.7682251955022478,ST01,11.588740224887612
2010-10-28,9.699999999999996,106.09999999999991,100.0,1.0,1.0,0.635892927835944,ST01,18.2053536082028
2010-10-28,9.699999999999996,106.1999999999999,100.0,1.0,1.0,0.6225999999998901,TV02,18.87000000000549
2010-10-28,9.699999999999996,106.2999999999999,100.0,1.0,1.0,0.6640530399006632,TV02,16.79734800496684
2010-10-28,9.699999999999996,106.39999999999989,100.0,1.0,1.0,0.5735519257871169,TV02,21.322403710644156
2010-10-28,9.699999999999996,106.49999999999989,100.0,1.0,1.0,0.5,TV02,29.556029841631165
2010-10-28,9.799999999999995,104.5,100.0,1.0,1.0,0.5,KG02,64.41826449074885
2010-10-28,9.799999999999995,104.6,100.0,1.0,1.0,0.5,KG01,58.155949824588625
2010-10-28,9.799999999999995,104.69999999999999,100.0,1.0,1.0,0.5,KG01,48.19241122832633
2010-10-28,9.799999999999995,104.79999999999998,100.0,1.0,1.0,0.5,KG01,38.85000000000166
2010-10-28,9.799999999999995,104.89999999999998,100.0,1.0,1.0,0.5,KG01,30.701083042787204
2010-10-28,9.799999999999995,104.99999999999997,100.0,1.0,1.0,0.5011170477957478,KG01,24.94414761021261
2010-10-28,9.799999999999995,105.09999999999997,100.0,1.0,1.0,0.5316904869640136,KG01,23.415475651799323
2010-10-28,9.799999999999995,105.19999999999996,100.0,1.0,1.0,0.5,KG01,26.847318301832498
2010-10-28,9.799999999999995,105.29999999999995,100.0,1.0,1.0,0.5,KG01,33.75933204315194
2010-10-28,9.799999999999995,105.39999999999995,100.0,1.0,1.0,0.5,CT02,34.19448639766904
2010-10-28,9.799999999999995,105.49999999999994,100.0,1.0,1.0,0.5,CT02,26.00813142077403
2010-10-28,9.799999999999995,105.59999999999994,100.0,1.0,1.0,0.5852697744315678,CT02,20.736511278421606
2010-10-28,9.799999999999995,105.69999999999993,100.0,1.0,1.0,0.5852697744316523,CT02,20.736511278417385
2010-10-28,9.799999999999995,105.79999999999993,100.0,1.0,1.0,0.5,CT02,26.008131420763934
2010-10-28,9.799999999999995,105.89999999999992,100.0,1.0,1.0,0.529590433770692,ST01,23.5204783114654
2010-10-28,9.799999999999995,105.99999999999991,100.0,1.0,1.0,0.5510327851613587,ST01,22.448360741932067
2010-10-28,9.799999999999995,106.09999999999991,100.0,1.0,1.0,0.5852697744314197,TV02,20.736511278429013
2010-10-28,9.799999999999995,106.1999999999999,100.0,1.0,1.0,0.7905656188681544,TV02,10.471719056592283
2010-10-28,9.799999999999995,106.2999999999999,100.0,1.0,1.0,0.8804493412816905,TV02,5.977532935915474
2010-10-28,9.799999999999995,106.39999999999989,100.0,1.0,1.0,0.7114000000002201,TV02,14.429999999988999
2010-10-28,9.799999999999995,106.49999999999989,100.0,1.0,1.0,0.5593425820437765,TV01,22.032870897811176
2010-10-28,9.899999999999995,104.5,100.0,1.0,1.0,0.5,KG02,53.326229943622174
2010-10-28,9.899999999999995,104.6,100.0,1.0,1.0,0.5,KG01,54.66116079996893
2010-10-28,9.899999999999995,104.69999999999999,100.0,1.0,1.0,0.5,KG01,43.91168978757369
2010-10-28,9.899999999999995,104.79999999999998,100.0,1.0,1.0,0.5,KG01,33.39237188341251
2010-10-28,9.899999999999995,104.89999999999998,100.0,1.0,1.0,0.5316904869639711,KG01,23.41547565180144
2010-10-28,9.899999999999995,104.99999999999997,100.0,1.0,1.0,0.6980473547060297,KG01,15.097632264698513
2010-10-28,9.899999999999995,105.09999999999997,100.0,1.0,1.0,0.7517964544975257,KG01,12.41017727512371
2010-10-28,9.899999999999995,105.19999999999996,100.0,1.0,1.0,0.6386101827666417,KG01,18.069490861667916
2010-10-28,9.899999999999995,105.29999999999995,100.0,1.0,1.0,0.5,KG01,27.302390005268325
2010-10-28,9.899999999999995,105.39999999999995,100.0,1.0,1.0,0.5,CT02,29.13617854146904
2010-10-28,9.899999999999995,105.49999999999994,100.0,1.0,1.0,0.6225999999998719,CT02,18.870000000006407
2010-10-28,9.899999999999995,105.59999999999994,100.0,1.0,1.0,0.7905656188682529,CT02,10.471719056587352
2010-10-28,9.899999999999995,105.69999999999993,100.0,1.0,1.0,0.7905656188684201,CT02,10.471719056578992
2010-10-28,9.899999999999995,105.79999999999993,100.0,1.0,1.0,0.6884081515828795,CT01,15.579592420856025
2010-10-28,9.899999999999995,105.89999999999992,100.0,1.0,1.0,0.6047402373123307,CT01,19.762988134383463
2010-10-28,9.899999999999995,105.99999999999991,100.0,1.0,1.0,0.5,CT01,28.015133410346998
2010-10-28,9.899999999999995,106.09999999999991,100.0,1.0,1.0,0.585269774431425,TV02,20.73651127842875
2010-10-28,9.899999999999995,106.1999999999999,100.0,1.0,1.0,0.7905656188681648,TV02,10.47171905659176
2010-10-28,9.899999999999995,106.2999999999999,100.0,1.0,1.0,0.8804493412817088,TV02,5.977532935914559
2010-10-28,9.899999999999995,106.39999999999989,100.0,1.0,1.0,0.8705528679346237,TV01,6.472356603268812
2010-10-28,9.899999999999995,106.49999999999989,100.0,1.0,1.0,0.6604053003949536,TV01,16.97973498025232
2010-10-28,9.999999999999995,104.5,100.0,1.0,1.0,0.5,KG02,42.238380650778446
2010-10-28,9.999999999999995,104.6,100.0,1.0,1.0,0.5,KG02,44.23318663628056
2010-10-28,9.999999999999995,104.69999999999999,100.0,1.0,1.0,0.5,KG01,42.19460273542212
2010-10-28,9.999999999999995,104.79999999999998,100.0,1.0,1.0,0.5,KG01,31.09981511199234
2010-10-28,9.999999999999995,104.89999999999998,100.0,1.0,1.0,0.5997838084234499,KG01,20.0108095788275
2010-10-28,9.999999999999995,104.99999999999997,100.0,1.0,1.0,0.821017877987712,KG01,8.949106100614404
2010-10-28,9.999999999999995,105.09999999999997,100.0,1.0,1.0,0.950359290899564,KG01,2.482035455021804
2010-10-28,9.999999999999995,105.19999999999996,100.0,1.0,1.0,0.7326766003508944,KG01,13.36616998245528
2010-10-28,9.999999999999995,105.29999999999995,100.0,1.0,1.0,0.5110957148889922,KG01,24.44521425555039
2010-10-28,9.999999999999995,105.39999999999995,100.0,1.0,1.0,0.5,CT02,27.83865837285172
2010-10-28,9.999999999999995,105.49999999999994,100.0,1.0,1.0,0.6640530399005056,CT02,16.797348004974722
2010-10-28,9.999999999999995,105.59999999999994,98.96442986139456,1.0,1.0,0.8804493412814781,CT02,5.977532935926092
2010-10-28,9.999999999999995,105.69999999999993,98.9751940522373,1.0,1.0,0.8804493412817711,CT02,5.977532935911446
2010-10-28,9.999999999999995,105.79999999999993,100.0,1.0,1.0,0.9084670551113214,CT01,4.576647244433928
2010-10-28,9.999999999999995,105.89999999999992,100.0,1.0,1.0,0.7401556619822001,CT01,12.99221690089
2010-10-28,9.999999999999995,105.99999999999991,100.0,1.0,1.0,0.5254182051534084,CT01,23.729089742329577
2010-10-28,9.999999999999995,106.09999999999991,100.0,1.0,1.0,0.5,TV02,26.008131420776657
2010-10-28,9.999999999999995,106.1999999999999,100.0,1.0,1.0,0.6325246130689417,TV01,18.373769346552915
2010-10-28,9.999999999999995,106.2999999999999,100.0,1.0,1.0,0.8090283790715381,TV01,9.548581046423095
2010-10-28,9.999999999999995,106.39999999999989,100.0,1.0,1.0,0.8090283790717948,TV01,9.54858104641026
2010-10-28,9.999999999999995,106.49999999999989,100.0,1.0,1.0,0.7640107629570955,BT02,11.799461852145226
2010-10-28,10.099999999999994,104.5,100.0,1.0,1.0,0.5,KG02,31.159184841713085
2010-10-28,10.099999999999994,104.6,100.0,1.0,1.0,0.5,KG02,33.814032590035985
2010-10-28,10.099999999999994,104.69999999999999,100.0,1.0,1.0,0.5,KG02,39.52597626877749
2010-10-28,10.099999999999994,104.79999999999998,100.0,1.0,1.0,0.5,KG01,32.64607939707452
2010-10-28,10.099999999999994,104.89999999999998,100.0,1.0,1.0,0.5532336180955058,KG01,22.338319095224715
2010-10-28,10.099999999999994,104.99999999999997,100.0,1.0,1.0,0.7326766003507807,KG01,13.366169982460963
2010-10-28,10.099999999999994,105.09999999999997,100.0,1.0,1.0,0.7953261130481253,KG01,10.233694347593733
2010-10-28,10.099999999999994,105.19999999999996,100.0,1.0,1.0,0.6670000000000749,KG01,16.649999999996254
2010-10-28,10.099999999999994,105.29999999999995,100.0,1.0,1.0,0.5,KG01,26.384398799285737
2010-10-28,10.099999999999994,105.39999999999995,100.0,1.0,1.0,0.5,CT02,30.781242664979143
2010-10-28,10.099999999999994,105.49999999999994,100.0,1.0,1.0,0.5735519257868724,CT02,21.32240371065638
2010-10-28,10.099999999999994,105.59999999999994,100.0,1.0,1.0,0.7113999999999543,CT02,14.430000000002286
2010-10-28,10.099999999999994,105.69999999999993,100.0,1.0,1.0,0.7598702850539667,CT01,12.006485747301664
2010-10-28,10.099999999999994,105.79999999999993,100.0,1.0,1.0,0.8649626718274194,CT01,6.7518664086290325
2010-10-28,10.099999999999994,105.89999999999992,100.0,1.0,1.0,0.7218347972878274,CT01,13.90826013560863
2010-10-28,10.099999999999994,105.99999999999991,100.0,1.0,1.0,0.5151446813741158,CT01,24.242765931294212
2010-10-28,10.099999999999994,106.09999999999991,100.0,1.0,1.0,0.5,TV01,33.55800053639225
2010-10-28,10.099999999999994,106.1999999999999,100.0,1.0,1.0,0.5,TV01,25.16544058824152
2010-10-28,10.099999999999994,106.2999999999999,100.0,1.0,1.0,0.6420357559754253,BT01,17.898212201228734
2010-10-28,10.099999999999994,106.39999999999989,100.0,1.0,1.0,0.6860445891531924,BT01,15.697770542340379
2010-10-28,10.099999999999994,106.49999999999989,100.0,1.0,1.0,0.8103231168537227,BT02,9.483844157313865
2010-10-28,10.199999999999994,104.5,100.0,1.0,1.0,0.5979408998666846,KG02,20.10295500666577
2010-10-28,10.199999999999994,104.6,100.0,1.0,1.0,0.5197405701081959,KG02,24.012971494590204
2010-10-28,10.199999999999994,104.69999999999999,100.0,1.0,1.0,0.5,KG02,31.552128295884373
2010-10-28,10.199999999999994,104.79999999999998,100.0,1.0,1.0,0.5,KG01,37.560011980829806
2010-10-28,10.199999999999994,104.89999999999998,100.0,1.0,1.0,0.5,KG01,29.05148016883247
2010-10-28,10.199999999999994,104.99999999999997,100.0,1.0,1.0,0.5423352755564286,KG01,22.88323622217857
2010-10-28,10.199999999999994,105.09999999999997,100.0,1.0,1.0,0.5758695955251701,KG01,21.206520223741492
2010-10-28,10.199999999999994,105.19999999999996,100.0,1.0,1.0,0.5011170477958341,KG01,24.944147610208294
2010-10-28,10.199999999999994,105.29999999999995,100.0,1.0,1.0,0.5197405701081259,AG02,24.012971494593703
2010-10-28,10.199999999999994,105.39999999999995,100.0,1.0,1.0,0.5979408998666706,AG02,20.102955006666466
2010-10-28,10.199999999999994,105.49999999999994,100.0,1.0,1.0,0.5627107136002919,AG02,21.864464319985405
2010-10-28,10.199999999999994,105.59999999999994,100.0,1.0,1.0,0.5,CT02,25.0427414633472
2010-10-28,10.199999999999994,105.69999999999993,100.0,1.0,1.0,0.5924621735347038,CT01,20.37689132326481
2010-10-28,10.199999999999994,105.79999999999993,100.0,1.0,1.0,0.6441069261702557,CT01,17.79465369148722
2010-10-28,10.199999999999994,105.89999999999992,100.0,1.0,1.0,0.5689539699754808,CT01,21.552301501225962
2010-10-28,10.199999999999994,105.99999999999991,100.0,1.0,1.0,0.5290668837297721,TG02,23.546655813511393
2010-10-28,10.199999999999994,106.09999999999991,100.0,1.0,1.0,0.5,TG02,27.414977658202538
2010-10-28,10.199999999999994,106.1999999999999,100.0,1.0,1.0,0.5906522260959932,BT01,20.467388695200338
2010-10-28,10.199999999999994,106.2999999999999,100.0,1.0,1.0,0.8014371635978184,BT01,9.928141820109083
2010-10-28,10.199999999999994,106.39999999999989,100.0,1.0,1.0,0.9007185817990996,BT01,4.964070910045019
2010-10-28,10.199999999999994,106.49999999999989,100.0,1.0,1.0,0.7191897437772734,BT01,14.040512811136331
2010-10-28,10.299999999999994,104.5,100.0,1.0,1.0,0.8169341102225626,KG02,9.153294488871872
2010-10-28,10.299999999999994,104.6,100.0,1.0,1.0,0.6798270467388068,KG02,16.008647663059662
2010-10-28,10.299999999999994,104.69999999999999,100.0,1.0,1.0,0.5,KG02,25.98443380179624
2010-10-28,10.299999999999994,104.79999999999998,100.0,1.0,1.0,0.5,KG02,36.613177955482755
2010-10-28,10.299999999999994,104.89999999999998,100.0,1.0,1.0,0.5,KG01,37.8866269282454
2010-10-28,10.299999999999994,104.99999999999997,100.0,1.0,1.0,0.5,KG01,33.39237188341087
2010-10-28,10.299999999999994,105.09999999999997,100.0,1.0,1.0,0.5,KG01,32.266460915321034
2010-10-28,10.299999999999994,105.19999999999996,100.0,1.0,1.0,0.5,AG02,25.98443380180217
2010-10-28,10.299999999999994,105.29999999999995,100.0,1.0,1.0,0.6798270467387018,AG02,16.00864766306491
2010-10-28,10.299999999999994,105.39999999999995,95.38235016181133,1.0,1.0,0.8169341102225319,AG02,9.153294488873403
2010-10-28,10.299999999999994,105.49999999999994,100.0,1.0,1.0,0.748835671322619,AG02,12.55821643386905
2010-10-28,10.299999999999994,105.59999999999994,100.0,1.0,1.0,0.5627107136003767,AG02,21.864464319981163
2010-10-28,10.299999999999994,105.69999999999993,100.0,1.0,1.0,0.5,CT01,30.5401326126808
2010-10-28,10.299999999999994,105.79999999999993,100.0,1.0,1.0,0.5504842605646283,TG02,22.475786971768585
2010-10-28,10.299999999999994,105.89999999999992,100.0,1.0,1.0,0.7105474132088967,TG02,14.47262933955517
2010-10-28,10.299999999999994,105.99999999999991,100.0,1.0,1.0,0.7468810556280265,TG02,12.655947218598675
2010-10-28,10.299999999999994,106.09999999999991,100.0,1.0,1.0,0.6219476226765768,TG02,18.902618866171164
2010-10-28,10.299999999999994,106.1999999999999,100.0,1.0,1.0,0.6206462337076974,TG01,18.96768831461513
2010-10-28,10.299999999999994,106.2999999999999,100.0,1.0,1.0,0.8116267534917349,TG01,9.418662325413257
2010-10-28,10.299999999999994,106.39999999999989,100.0,1.0,1.0,0.8595948718886105,BT01,7.020256405569475
2010-10-28,10.299999999999994,106.49999999999989,100.0,1.0,1.0,0.7021557453972513,BT01,14.892212730137436
2010-10-28,10.399999999999993,104.5,100.0,1.0,1.0,0.9372089178306526,KG02,3.1395541084673675
2010-10-28,10.399999999999993,104.6,100.0,1.0,1.0,0.729925343654783,KG02,13.503732817260852
2010-10-28,10.399999999999993,104.69999999999999,100.0,1.0,1.0,0.509585970836921,KG02,24.520701458153948
2010-10-28,10.399999999999993,104.79999999999998,100.0,1.0,1.0,0.5,KG02,35.58930738297432
2010-10-28,10.399999999999993,104.89999999999998,100.0,1.0,1.0,0.5,AG01,41.2943870277813
2010-10-28,10.399999999999993,104.99999999999997,100.0,1.0,1.0,0.5,AG01,35.86519761551778
2010-10-28,10.399999999999993,105.09999999999997,100.0,1.0,1.0,0.5,AG01,33.37391795998881
2010-10-28,10.399999999999993,105.19999999999996,100.0,1.0,1.0,0.5095859708367954,AG02,24.52070145816023
2010-10-28,10.399999999999993,105.29999999999995,100.0,1.0,1.0,0.7299253436546584,AG02,13.503732817267077
2010-10-28,10.399999999999993,105.39999999999995,51.34131188851985,1.0,0.0,0.9372089178305634,AG02,3.1395541084718293
2010-10-28,10.399999999999993,105.49999999999994,78.20088857508844,1.0,0.0,0.816934110222706,AG02,9.153294488864699
2010-10-28,10.399999999999993,105.59999999999994,100.0,1.0,1.0,0.5979408998668423,AG02,20.102955006657886
2010-10-28,10.399999999999993,105.69999999999993,100.0,1.0,1.0,0.5,TG02,29.990548511163446
2010-10-28,10.399999999999993,105.79999999999993,100.0,1.0,1.0,0.6219476226762717,TG02,18.902618866186412
2010-10-28,10.399999999999993,105.89999999999992,93.37904594395584,1.0,1.0,0.8430222945764119,TG02,7.848885271179405
2010-10-28,10.399999999999993,105.99999999999991,86.07528103515247,1.0,1.0,0.9297974359444343,TG02,3.510128202778284
2010-10-28,10.399999999999993,106.09999999999991,100.0,1.0,1.0,0.7105474132092,TG02,14.47262933954
2010-10-28,10.399999999999993,106.1999999999999,100.0,1.0,1.0,0.6338682204449482,TG01,18.30658897775259
2010-10-28,10.399999999999993,106.2999999999999,100.0,1.0,1.0,0.8399135233692185,TG01,8.004323831539073
2010-10-28,10.399999999999993,106.39999999999989,100.0,1.0,1.0,0.8744178356614475,TG01,6.279108216927624
2010-10-28,10.399999999999993,106.49999999999989,100.0,1.0,1.0,0.6767631209161902,TG01,16.161843954190488
2010-10-28,10.499999999999993,104.5,100.0,1.0,1.0,0.7299253436547778,KG02,13.503732817261112
2010-10-28,10.499999999999993,104.6,100.0,1.0,1.0,0.6232535069838351,KG02,18.837324650808245
2010-10-28,10.499999999999993,104.69999999999999,100.0,1.0,1.0,0.5,KG02,27.816520271232587
2010-10-28,10.499999999999993,104.79999999999998,100.0,1.0,1.0,0.5,KG02,37.93537662920734
2010-10-28,10.499999999999993,104.89999999999998,100.0,1.0,1.0,0.5,AG01,33.002672619049804
2010-10-28,10.499999999999993,104.99999999999997,100.0,1.0,1.0,0.5,AG01,25.88942641311563
2010-10-28,10.499999999999993,105.09999999999997,100.0,1.0,1.0,0.5537855224222097,AG01,22.31072387888951
2010-10-28,10.499999999999993,105.19999999999996,100.0,1.0,1.0,0.5217973651264793,AG01,23.91013174367603
